,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
66,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18513,2020-09-08 02:00:00,USDC,WETH,44256610.966592,130282.788794513605195286,44000658.0719416382004865243693186,92337955.191846,275625.115958662360503673,183442676.1356216526121489446728856
67,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18512,2020-09-07 02:00:00,USDC,WETH,50656164.324745,147773.519707869358551864,50436847.22818710094017490582698375,126989459.245962,359807.62194406813816287,252274380.0922190037783095554837898
68,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18511,2020-09-06 02:00:00,USDC,WETH,64307299.699176,187433.06463348398797999,64084323.70128701647705544313968422,126578337.466012,357522.393401312048831975,252061316.5623469163968868975664122
69,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18510,2020-09-05 02:00:00,USDC,WETH,122394192.9006,349256.276269111156608469,122180441.4437597319355566530234806,84440751.120324,253290.88647505933242604,168137334.9236886020522457987315646
70,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18509,2020-09-04 02:00:00,USDC,WETH,66693020.19516,172794.012775488687362959,66411164.28357256771485664959107448,132606792.780827,342859.534612880127065976,264202689.2580139795299932415356344
71,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18508,2020-09-03 02:00:00,USDC,WETH,88184945.612673,213080.93265094626908245,88136421.70028096624310982301843754,108209337.256602,283823.941120138455366533,216221921.674471222928188273622708
72,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18507,2020-09-02 02:00:00,USDC,WETH,99129123.34601,218333.527430633902489934,99094817.43588466269010297043342642,106037468.807763,239419.734435059826963102,211739300.4041306294117563494516919
73,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18506,2020-09-01 02:00:00,USDC,WETH,63769177.506899,136734.683675800116535262,63665700.81884457780488660015996033,98041364.241822,205072.622962495768592189,196351097.313978334108780271219898
74,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18505,2020-08-31 02:00:00,USDC,WETH,43679352.480059,101433.871989679093332266,43550476.48021455619617505009040574,68573020.610169,156813.018435702111269693,136483718.909675658988835592396972
75,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18504,2020-08-30 02:00:00,USDC,WETH,39430360.133236,95815.134603016814940424,39295817.57544549348360831654580127,40228799.007682,94170.876762032228848717,80053157.03514744255281714540073311
76,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18503,2020-08-29 02:00:00,USDC,WETH,18984999.755077,47562.725245319210976128,18928293.29157041743918825586377382,29382210.209879,73401.180132481699897274,58439278.6517856185215521376928982
77,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18502,2020-08-28 02:00:00,USDC,WETH,18895018.484767,48154.600710530592321118,18851681.21528971304487394427511478,20936839.312957,52956.796316468785716653,41735695.67340690024019329275444858
78,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18501,2020-08-27 02:00:00,USDC,WETH,12040041.987522,31475.463728817247925337,12007449.11412947878781707854759646,11397063.512201,29867.625188076512516968,22659988.98183600203725573547211185
79,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18500,2020-08-26 02:00:00,USDC,WETH,11276088.153953,29302.181175921009996338,11244535.77546203706923608607604855,11456341.473897,29705.120810818270875244,22840655.57380084626455110884145217
80,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18499,2020-08-25 02:00:00,USDC,WETH,14198836.423463,36687.694662646171608795,14177552.89847518346453156803637816,9909660.63706,25806.641463599175368715,19711921.86335947426496813838515709
81,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18498,2020-08-24 02:00:00,USDC,WETH,10936600.609825,27323.480646912672653594,10912178.91344123420755915559127407,10382847.308069,25355.086442741433727902,20653373.34347298111923031612252555
82,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18497,2020-08-23 02:00:00,USDC,WETH,8997481.872408,23049.086605109858946238,8985537.704129237790218908935794004,11285975.270972,28784.501250503260537076,22481952.26056736624410119483905495
83,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18496,2020-08-22 02:00:00,USDC,WETH,12777866.474767,32902.223530139557031181,12758472.70632002375363546377745569,11268218.646127,28649.586828022900004233,22600165.45540328025638326267275973
84,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18495,2020-08-21 02:00:00,USDC,WETH,18328477.009888,45333.235486561784482114,18309671.44195829029272714723462892,9653801.57541,25061.72808804522519714,19267148.6076696418881739168643305
85,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18494,2020-08-20 02:00:00,USDC,WETH,17107984.223533,41732.583400778298354603,17105833.50805533464032618895490014,10011359.669529,24036.615730090582061124,19960413.32530143781148664607134335
86,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18493,2020-08-19 02:00:00,USDC,WETH,19883889.257539,48517.967374180024423765,19861052.49537697616163266735776479,9785532.981912,24097.958824501613178562,19514575.86859128574882138517617955
87,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18492,2020-08-18 02:00:00,USDC,WETH,17593535.689046,41244.204384406305519276,17580772.67604359368494640862863407,9882793.446639,23362.133991988405039222,19705044.49895266435547379894159379
88,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18491,2020-08-17 02:00:00,USDC,WETH,17354748.767995,40304.80082935629094334,17343009.45549001156825808225108166,9411717.005664,21898.057198529062150296,18821123.65636947563593738039081581
89,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18490,2020-08-16 02:00:00,USDC,WETH,11815136.799712,27671.290767406761261166,11797556.61489388190318556798934544,9477352.978496,21864.086192962317667988,18891245.39646085456792653083153219
90,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18489,2020-08-15 02:00:00,USDC,WETH,13161698.985197,30214.79119030241746465,13140132.85065328407247502067997303,9742193.690868,22548.122996359484763152,19418549.7910622932906450499746592
91,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18488,2020-08-14 02:00:00,USDC,WETH,22625497.246759,53237.955840035393302339,22584672.25944367247338598890455482,9943160.252803,22771.528126936221215272,19833395.14496570798508301077243356
92,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18487,2020-08-13 02:00:00,USDC,WETH,27053983.627068,68566.460799174821585346,26931342.41160948907981243646031573,17418946.458832,40965.551657983387780313,34707215.53578288979686431541334226
93,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18486,2020-08-12 02:00:00,USDC,WETH,23659805.496226,62008.282059019662030786,23559960.70696553881097351161051661,9815433.455237,25328.677402573165968442,19501490.88376243387022056917360709
94,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18485,2020-08-11 02:00:00,USDC,WETH,15149658.32666,39344.013474106542175507,15110354.8097791478704687653628759,10190937.154822,26854.175909649750099507,20328079.70394671004273620616992541
95,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18484,2020-08-10 02:00:00,USDC,WETH,26370199.29554,64787.525553781132537204,26484401.02418444403950175530836485,9710430.355685,24568.208901311996977256,19355398.94458394834404886203631005
96,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18483,2020-08-09 02:00:00,USDC,WETH,9348049.48651,23893.944195192603449496,9316251.67532360583974134805545969,8246170.916976,21145.702025342787801335,16458414.0554969005515356940727986
97,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18482,2020-08-08 02:00:00,USDC,WETH,8571815.581258,22165.13235581701786008,8526120.697840757906651916714177428,8215396.184111,20852.972483722485834056,16371195.92901090637864873509595761
98,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18481,2020-08-07 02:00:00,USDC,WETH,9692401.493753,25236.113598928890495738,9641956.309603781135267011792433747,7955721.842595,20980.236919877683221176,15813658.92974238495971566605082446
99,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18480,2020-08-06 02:00:00,USDC,WETH,6911208.943954,17404.36758810268381732,6875610.103713040815690269874191152,8146540.858459,20675.297366601972982923,16235809.67122151489741203648049448
100,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18479,2020-08-05 02:00:00,USDC,WETH,6385245.580951,16145.805034431013683896,6343892.557061875225325590514201039,7423443.776817,18498.18747188305834793,14738403.2040220486272002468590975
101,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18478,2020-08-04 02:00:00,USDC,WETH,7236490.316954,18515.060105732437991337,7193329.266405228969524643975219736,7947964.463359,20371.700584746998527922,15814831.16395129791432270632227869
102,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18477,2020-08-03 02:00:00,USDC,WETH,9612224.870497,24806.975872664294373554,9562513.538601036678021317580990907,7266491.867565,18808.174502261541826018,14463996.13413150986590346503487984
103,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18476,2020-08-02 02:00:00,USDC,WETH,13813550.633382,36637.317923783073309967,13735682.26232448597179868106331948,6702346.474009,18075.457873982605313658,13310102.41495395459779698145592453
104,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18475,2020-08-01 02:00:00,USDC,WETH,9758976.883343,26656.873800570179959751,9692408.79385330695283046469269914,7144451.751539,18468.800328434854733853,14166160.62181996934566457717051176
105,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18474,2020-07-31 02:00:00,USDC,WETH,8904301.484863,26158.036434526428025475,8819316.283599696717359906481358793,6733852.870508,19381.409022762390658762,13332369.64575368810267432459248717
106,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18473,2020-07-30 02:00:00,USDC,WETH,10100839.632147,31384.601158043015095321,9959151.298906294073937659730621002,6114634.524679,18117.289519978699483423,12015295.24693588023093454708952526
107,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18472,2020-07-29 02:00:00,USDC,WETH,8675937.703852,27050.217613752160067093,8564685.701188944222987233458234994,5920259.476588,18642.582641972695484331,11716483.89022352619307996305171
108,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18471,2020-07-28 02:00:00,USDC,WETH,9141028.453842,28775.705922512904262878,9065264.137127163217681799998020936,5661798.536238,17757.627587288946632924,11185220.72061804752087690809843932
109,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18470,2020-07-27 02:00:00,USDC,WETH,11929823.17521,37014.923710050952487547,11887545.35992817738405169113273388,5508465.119445,17152.924598282010071025,10948018.54319185151209454776020186
110,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18469,2020-07-26 02:00:00,USDC,WETH,9080375.562867,29562.599223894122613618,9057859.930520652743857693595656602,4729153.850367,15182.581699404152718248,9421920.714866260488872291235805307
111,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18468,2020-07-25 02:00:00,USDC,WETH,8075632.57646,28019.781434972978247341,8058408.577190978730037899228236689,4602278.750413,15081.548923814514392363,9179979.204573199553489189253694082
112,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18467,2020-07-24 02:00:00,USDC,WETH,6951684.192203,25049.244184720555132984,6885586.363317690557144424323570213,4333685.58467,15498.186342024809045295,8556205.72956348566589361827333816
113,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18466,2020-07-23 02:00:00,USDC,WETH,7220716.298915,26999.96857243434017388,7176859.871676886642502486687481457,4778989.959172,17310.298609180250327885,9477529.313702890992677965098448476
114,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18465,2020-07-22 02:00:00,USDC,WETH,4457762.456322,17977.083766813470765088,4434735.532388071570960282409794759,4599861.29566,17462.684499331217579653,9145637.937625216728645452704565679
115,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc-18464,2020-07-21 02:00:00,USDC,WETH,4404858.721268,18217.123256836084442892,4395721.592210434842168368226007394,4675344.684048,19141.498842585850601489,9331617.464445185520619814793489088
