,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
118,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18461,2020-07-18 02:00:00,WBTC,WETH,12.45387125,484.263715521596597195,113277.6291587118538596886243883073,121.69523104,4704.637544901907832561,2208970.781582944290790808871607794
119,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18460,2020-07-17 02:00:00,WBTC,WETH,9.93550198,389.401153460474110554,90275.20297678754734686066112375274,120.98172185,4738.841049859341257733,2199419.2741713810288838545748539
120,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18459,2020-07-16 02:00:00,WBTC,WETH,15.77761964,619.042900458546316824,143552.5620368886826409457318268687,121.17773003,4763.416569216224178778,2215428.837582463476112278314621769
121,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18458,2020-07-15 02:00:00,WBTC,WETH,11.23533752,427.604908897464016241,101858.1505036742802090895138061565,121.42802389,4707.580543299559375731,2231982.240103780083970909109403216
122,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18457,2020-07-14 02:00:00,WBTC,WETH,13.46905489,518.330164679316567466,123997.8319474300560846944918465852,124.50832569,4775.78992365753859108,2285357.707491683981484953506385988
123,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18456,2020-07-13 02:00:00,WBTC,WETH,18.35896916,701.294194020277882402,167934.9797332498124783199430655296,119.39477866,4586.606677546005812476,2180174.619468279779540822931597272
124,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18455,2020-07-12 02:00:00,WBTC,WETH,15.68104706,603.758325542676210958,143601.4829119264709418613231663965,32.80934108,1259.307277326305303696,603984.8328009493087614742410553237
125,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18454,2020-07-11 02:00:00,WBTC,WETH,4.32924397,165.660337137003097614,39427.58695690762060464859154431157,32.63666238,1253.232682302293612274,594650.4624750642596883001829022774
126,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18453,2020-07-10 02:00:00,WBTC,WETH,2.35092254,90.140638293957262413,21375.44785977401887132148196509095,32.84336189,1262.236034344025115351,605838.2993493950713350785890050939
127,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18452,2020-07-09 02:00:00,WBTC,WETH,5.90364723,222.834737226948409943,54076.88671509379033566211462714097,33.24043388,1266.359788965023109308,608033.6065997389043726609612907088
128,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18451,2020-07-08 02:00:00,WBTC,WETH,10.2665448,390.906406149928440505,94061.00219487828707690068616068953,39.20527834,1500.991298235292218433,734233.9089219610145256748077379592
129,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18450,2020-07-07 02:00:00,WBTC,WETH,6.31707609,245.122265725240421285,57990.48389253763687317651996215591,38.46073149,1493.46652006323965012,709181.6151246407658880222008014884
130,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18449,2020-07-06 02:00:00,WBTC,WETH,7.49059806,292.582323766528624109,68540.49219745990273120335761097314,45.95684014,1788.315967006146591661,856056.5112987202571808858584369158
131,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18448,2020-07-05 02:00:00,WBTC,WETH,6.31575928,253.617929272556531597,56883.50291826302026355742498142675,46.93730515,1876.276420096239636715,845461.6671219634354604773970816862
132,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18447,2020-07-04 02:00:00,WBTC,WETH,8.60065563,345.572854393183428699,77814.70657534768177686171790499838,46.26592509,1852.891019601696854246,840337.8123346907850946528460915901
133,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18446,2020-07-03 02:00:00,WBTC,WETH,7.94360624,319.778232162737960945,71756.22585977430571355806914392349,48.4685851,1953.435227766511515314,869898.6558999437654752211457515797
134,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18445,2020-07-02 02:00:00,WBTC,WETH,21.99198829,890.551124978204938475,200603.6598588554387446441241963139,46.58814084,1881.013129459771223463,845275.9726411458871961990318424775
135,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18444,2020-07-01 02:00:00,WBTC,WETH,20.38428617,812.113745309803883841,183743.3915689475024499282263457954,44.90762252,1787.960869080780214512,819672.6749108677612137614187722944
136,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18443,2020-06-30 02:00:00,WBTC,WETH,15.40241693,635.259646050821620483,144184.8359078224025322219948867828,40.32919453,1642.475732102539895003,736102.9159023815209141622593639019
137,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18442,2020-06-29 02:00:00,WBTC,WETH,7.42509666,301.179284876538729192,67329.30018956204106574826338783832,39.40886804,1588.904253101698345858,720611.7946811483901273303373602881
138,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18441,2020-06-28 02:00:00,WBTC,WETH,11.34871031,466.306072401509294918,103556.7447545600848757735736777004,39.72854134,1613.027839890033607715,723784.9426377430297100354131464594
139,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18440,2020-06-27 02:00:00,WBTC,WETH,8.5831303,344.882253962116250784,77865.34032216942403937389019602157,37.7702077,1540.889041323865495442,677563.3081022518495116796419429977
140,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18439,2020-06-26 02:00:00,WBTC,WETH,26.85379674,1001.222566901869843434,229907.8353819479469650256488478145,38.10277412,1525.756394204626938831,699670.4209001177480302705751215639
141,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18438,2020-06-25 02:00:00,WBTC,WETH,8.08145264,322.732508580193417518,74825.04412055720459975414274896361,37.54843976,1493.436052821861686478,694211.921817644029960354904016326
142,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18437,2020-06-24 02:00:00,WBTC,WETH,11.21264917,443.357072713730870407,105351.2489618134759230592811483648,43.44847121,1734.698580433186939239,813729.4757964408393989995532021986
143,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18436,2020-06-23 02:00:00,WBTC,WETH,16.01927289,645.29126588745895112,156035.6424629275230087437916178195,43.68669865,1723.185167321374362342,834054.6796129869091776752585478254
144,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18435,2020-06-22 02:00:00,WBTC,WETH,71.56798907,2960.785041314429255966,703025.4628457427223327445184127671,41.80495436,1684.905184371857158624,816718.279462442216270584814486385
145,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18434,2020-06-21 02:00:00,WBTC,WETH,48.66665948,1892.620311916597711882,432948.8797265766131021734183846439,34.88390221,1444.530714066366521128,657249.4383183860234019139061571546
146,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18433,2020-06-20 02:00:00,WBTC,WETH,5.23705223,215.203798006386193577,48662.23453502739433106807130056462,29.57246974,1209.18740943473016427,550167.4206759624090499623788499994
147,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18432,2020-06-19 02:00:00,WBTC,WETH,7.87269423,320.606039777619879399,72915.77571829871752800435239377602,29.93834765,1220.181801725042168565,554328.3385943805652247169701710644
148,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18431,2020-06-18 02:00:00,WBTC,WETH,2.18465822,88.531080031191573128,20354.36709008723387494266473750644,34.00835757,1380.452005721299448976,632836.3913857826762367036126849076
149,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18430,2020-06-17 02:00:00,WBTC,WETH,1.29649771,52.511644877518784421,12119.84697575126915564807463365906,36.40675988,1477.478958179101512002,680463.8344788845932371743949763667
150,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18429,2020-06-16 02:00:00,WBTC,WETH,3.79900502,154.315434837848027862,35861.57165555480137177943758200134,37.52006357,1524.87988497229793056,713757.4818821143295565090330725314
151,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18428,2020-06-15 02:00:00,WBTC,WETH,3.93282683,160.308900314253448447,35574.83561208522887671761837079394,37.31322882,1526.291329797506304321,699522.1770551670348829786669307557
152,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18427,2020-06-14 02:00:00,WBTC,WETH,2.29269512,91.868467217428010513,21571.08460957966862204830672223983,37.38141953,1499.89970284598909917,691331.8763445802416008422322959127
153,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18426,2020-06-13 02:00:00,WBTC,WETH,2.15349506,86.116769892949543191,20358.19687181777128772115942998228,36.55448005,1447.273129875023375061,688801.7392527522329769771455315518
154,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18425,2020-06-12 02:00:00,WBTC,WETH,3.43622374,138.000609704339112781,32321.55230094909483537817787708442,36.26468568,1450.789971016992385229,688344.0962810454353383469215551625
155,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18424,2020-06-11 02:00:00,WBTC,WETH,3.30474693,132.724431971541904537,31407.68006858592194712613713686458,39.08374837,1569.079085414879117639,721175.7003616184884892951583063888
156,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18423,2020-06-10 02:00:00,WBTC,WETH,2.69211326,108.549656991810597587,26489.88319168762726502453952984654,39.04496618,1564.063308992772612525,774669.6255442133410446990465813199
157,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18422,2020-06-09 02:00:00,WBTC,WETH,2.67196484,106.969623487546919264,26037.59287362638391352184406331175,39.07261954,1562.470400701903740356,762902.3362012166067867965462117811
158,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18421,2020-06-08 02:00:00,WBTC,WETH,4.23753894,170.403828526419921532,41244.79079378183190678610523394618,35.95073167,1432.933387984809466541,700126.5161439284266504872667243986
159,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18420,2020-06-07 02:00:00,WBTC,WETH,4.15998483,167.052994386887001154,40120.1955789549707381669128097548,28.78014889,1155.152933118597069328,562130.5448255578697266175926946203
160,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18419,2020-06-06 02:00:00,WBTC,WETH,4.12731708,166.31929371379754411,40230.48173061848652885967061134896,28.80109737,1147.863305890311012788,554974.3607549285067520049283008948
161,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18418,2020-06-05 02:00:00,WBTC,WETH,4.43988606,180.104402389216057043,43394.25975644595461843413658828957,28.24008429,1137.032444262877766147,545003.2517909853875189916301433768
162,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18417,2020-06-04 02:00:00,WBTC,WETH,2.79303983,111.664758754322473164,27014.3752638044379706936426571934,27.18082731,1095.080357620120575374,532003.3807188465734971529882445158
163,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18416,2020-06-03 02:00:00,WBTC,WETH,2.61150537,104.909116759767344472,25084.46805228201680202155566608524,27.29661898,1084.298112118375855317,527529.7053554748420793955138020483
164,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18415,2020-06-02 02:00:00,WBTC,WETH,6.80786286,278.59580333511224547,66915.9692147982337359815666528323,27.75735145,1112.143498026561416839,523641.0824472618948936863719848989
165,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18414,2020-06-01 02:00:00,WBTC,WETH,3.8990877,157.224009991781569892,38113.42834411189113566807319262865,28.74310282,1175.055173333556285598,582750.506460983683128899543557504
166,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18413,2020-05-31 02:00:00,WBTC,WETH,2.18214748,87.759715238582309477,20814.10638527660214653802481301121,27.71365043,1124.660169207519997267,519974.9829504313404506863299619324
167,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18412,2020-05-30 02:00:00,WBTC,WETH,4.05783998,165.563681157204668312,38721.60122185966337506648554981586,27.553349,1095.893371960423604634,533522.8260009286750851070643008575
168,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18411,2020-05-29 02:00:00,WBTC,WETH,2.68056157,115.358866354771403252,25461.91881449322847693325854415011,27.15002301,1168.463490443530255019,514106.4139156043487077824508754661
169,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18410,2020-05-28 02:00:00,WBTC,WETH,1.31596094,58.366509681374011117,12465.38399089893247475655087577035,26.90966959,1178.204380273457137366,513883.0399018608477600008666230098
170,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18409,2020-05-27 02:00:00,WBTC,WETH,1.77860249,78.703370975561548041,16175.66941703212407047331977823294,26.78542766,1181.365304841190726238,485800.263596765349967112901468131
171,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18408,2020-05-26 02:00:00,WBTC,WETH,0.82189928,36.014947571371218302,7261.880866045904946556887012880366,26.49210945,1160.495374855462153689,464377.9051712418020807002321800544
172,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18407,2020-05-25 02:00:00,WBTC,WETH,3.97693964,168.708473686301456721,34159.58131688739645850982157733126,26.32179498,1150.20347958444163261,469976.0985607928933833616517009267
173,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18406,2020-05-24 02:00:00,WBTC,WETH,1.15068175,50.387651525085764346,10364.6429409688936210258176015583,26.32079478,1138.863138573883655612,460081.4970980550358287052102783585
174,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18405,2020-05-23 02:00:00,WBTC,WETH,1.59327226,70.721498799065509939,14709.7981072624976494639773927869,27.61831317,1232.028882461286973687,511702.7324153801474757883353959619
175,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18404,2020-05-22 02:00:00,WBTC,WETH,4.31668238,199.961396615973160281,40485.07766127767247336579047277308,25.6544708,1128.112636705124309082,469161.2916142374661882699605782596
176,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18403,2020-05-21 02:00:00,WBTC,WETH,2.73883652,125.247341714439204537,25213.72849876448706455825334857806,24.36219077,1120.237811509804149357,446869.0348430429635008710064616836
177,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18402,2020-05-20 02:00:00,WBTC,WETH,1.88529741,86.052150449893507085,18146.55016601296040472055536443273,24.24413392,1108.106155717079897365,466144.3015878247849363134455837231
178,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18401,2020-05-19 02:00:00,WBTC,WETH,1.71817634,77.323587632276194303,1942.858007404754457466896672185704,23.93569749,1090.967565272568771071,462766.4054624832549567485763969463
179,0xbb2b8038a1640196fbe3e38816f3e67cba72d940-18400,2020-05-18 02:00:00,WBTC,WETH,0.11079776,5.067067509921280103,0,5.73584486,262.451346779903204469,112104.3509287012087569855661303287
