,id,token0,token1,reserve0,reserve1,totalSupply,reserveETH,reserveUSD,token0Price,token1Price,trackedReserveETH,volumeToken0,volumeToken1,volumeUSD,createdAtTimestamp,createdAtBlockNumber,liquidityProviderCount
12,0xc5be99a02c6857f9eac67bbce58df5572498f40c,WETH,AMPL,17918.83775946086777605,8262502.858812014,2.733621639627071091,35837.6755189217355521,17145048.45107084419218075926010691,0.002168693683458191929786123377862153,461.1070745617717832714819163119378,35837.67551892173555210000000000001,4111159.564165313817052198,1280163767.687817892,1406225884.139661032704838148376675,1589825028,10091499,0
13,0xdc98556ce24f007a5ef6dc1ce96322d65832a819,PICKLE,WETH,409229.051456689336394696,16594.676820783324595213,75726.917929219436156211,33189.353641566649190426,15879339.86719434641433191572257762,24.66026038808825370715171242352193,0.04055107222156640666317809108699824,33189.35364156664919042599999999999,12664256.474117623937468962,1030974.288476925477065029,379128750.0509246052432653055319513,1599694632,10830545,0
14,0xc86881ef494b049fe3e624ae6fdf542f58ab1931,DBL,BLUE,730029.41537889,95184647.96191998,0.000832740361402558,34310.25956705854213362556882609169,14999413.41999106095377927974435271,0.007669613020693725917022643155593122,130.3846748593254020354100367624276,0,513565.08077643,66476520.91652534,0,1604496742,11190948,0
15,0x23d15edceb5b5b3a23347fa425846de80a2e8e5c,WETH,HEZ,15013.202426839220285421,1830023.5850211162892383,164008.630897392661912443,30026.404853678440570842,14416952.51039919370428736622834294,0.008203830021494496661268588679128405,121.8942856421870863043590624768797,30026.40485367844057084200000000001,90428.821088449850817068,14186164.400157537062112871,34278419.63893020905942507871625992,1602788443,11062167,0
16,0xf12c086347a328f3a000d892f23875d886d530cf,WBTC,renBTC,401.49177417,399.59021851,0.000000039410346276,29390.01863124421277948079416811703,14091002.20148921219789475726832728,1.004758764283796932724873571130098,0.9952637742979141544487897621127992,0,53.38797108,54.11884128,0,1590619307,10150608,0
17,0x85609c626b532ca8bea6c36be53afdcb15dd4a48,wANATHA,WETH,230649421.79625752804221609,14185.609156589060242982,1780365.994626685551120593,28371.218313178120485964,13559430.2823726883361458494767447,16259.39494386276638974417170110242,0.00006150290361065727646696043720446485,28371.21831317812048596399999999999,1912036617.150214164274991089,236379.168140707336584546,81701583.0431501508321280839603037,1601620065,10975020,0
18,0x514906fc121c7878424a5c928cad1852cc545892,FARM,USDC,58706.17911484803975336,6880811.90117,0.575082281537601714,27852.84420739407437318426737863956,13294746.93926458457566196400007674,0.008531868035059315333462407402802129,117.2076262655236662440622528062003,28771.63335906023562122959156902895,1718307.289579552267100808,290756085.628727,289493847.1184414778507574634592508,1598985937,10777016,0
19,0x2fdbadf3c4d5a8666bc06645b8358ab803996e28,YFI,WETH,306.005735119293688548,13705.210016004968820311,1137.578507860457687486,27410.420032009937640622,13115665.83929566556741944901348054,0.02232769397637392222568568050326433,44.7874286103236308979806156841204,27410.42003200993764062200000000001,107074.185453825672591652,4129690.059149867192026199,1555238367.479285172773884971802101,1595071291,10483166,0
20,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,AAVE,WETH,82166.402981107847450415,12763.951613607015218569,31026.479231533046573208,25527.903227214030437138,12214743.73291010401098888316247682,6.437379697797845295399945650830912,0.155342708826401630009082225949909,25527.903227214030437138,42534830692982868520675.68280000699,239500.608381630772190921,102127140.2762852865864266169429144,1601664580,10978275,0
21,0x3041cbd36888becc7bbcbc0045e3b1f144466f5f,USDC,USDT,5411859.261162,5423214.106875,0.000004914526712644,22669.82469912087315458298552300481,10817677.02668009361521413268763596,0.9979062516269447153238436745745617,1.00209814135309977734855175423039,22669.82469912087315458298552300481,214428970.081448,214782804.733879,213217014.8164263162104548622843714,1589837037,10092378,0
22,0x2e0721e6c951710725997928dcaaa05daafa031b,WETH,ENCORE,9346.099514641148749164,9742.743737663187869107,9355.244915658796140094,18692.199029282297498328,9015953.845910199454730364278239732,0.9592882422341968681031832150505343,1.042439546294224174459327343625756,18692.199029282297498328,218704.304965944226617457,74086.632150638278755249,74891670.90668090781697441460282831,1601579105,10971976,0
23,0x87febfb3ac5791034fd5ef1a615e9d9627c2665d,KP3R,WETH,30126.834875129113825641,8096.630120953158248376,13123.053318586319388655,16193.260241906316496752,7746874.688547146415731197816757227,3.72091035715763898910186455041371,0.2687514355395244195026637823445192,16193.260241906316496752,3735159.171325262548419084,1295338.309761107090631548,512690984.8247538935850562346484929,1603876298,11144254,0
24,0xc3fa0a8d68a43ed336174cb5673903572bbace8e,YFIM,WETH,18905.158702555167849666,7675.410527166652595987,8941.195986767855337754,15350.821054333305191974,7339249.045711341130620618364583792,2.463081112813640253133141374976234,0.4059955617367690115994699465974247,15350.821054333305191974,273202.875374101231024004,155045.660021839457356437,54752708.9063505346907534115925662,1601802460,10988480,0
25,0x6ddc12ef2940137f89af63f05196a4c9d4883ee4,HEGIC,zHEGIC,14211694.054104298243847872,13937201.768263652256760102,13953850.260396185417086553,15224.01103891107449166273186998169,7265634.657281559747419365276580179,1.019694935210430209865122480789444,0.9806854633377522387498785780403463,0,38486970.390449047825603772,37861106.350721814364809191,0,1603248443,11096847,0
26,0xc2adda861f89bbb333c90c492cb837741916a225,MKR,WETH,6177.904395457840433498,6753.600526813187414995,5760.627811277373752666,13507.20105362637482999,6446842.198511008407211789643837077,0.9147571537478838777698790017958601,1.093186312785710002826146083849581,13507.20105362637482999,176530.457291370265499027,283871.294879543778445812,97145421.60711660044423453901806154,1589824355,10091443,0
27,0x55d5c232d921b9eaa6b37b5845e439acd04b4dba,HEX,WETH,432214438.13133108,6354.807257909288694355,14.100437975858860396,12709.61451581857738871,6081372.327097338826781342993382845,68013.77612096582307292686944768503,0.00001470290369147349139090489981332312,12709.61451581857738871,25114743812.38847536,404177.85078391867740623,152510987.6446857023918005550307416,1589824189,10091432,0
28,0xa5e79baee540f000ef6f23d067cd3ac22c7d9fe6,CEL,WETH,1488010.0497,6344.724191936379913228,0.007875940534314111,12689.448383872759826456,6070982.344217232190787976717931297,234.5271448664605147436476041385193,0.004263898750694291035491519234461794,12689.448383872759826456,121354810.1668,291337.696202706283049379,104704405.5351147098230758053790811,1589824286,10091435,0
29,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244,BOND,USDC,143095.804412946223263066,2930232.698367,0.624039626125508196,12300.13463526080354251725886030892,5864609.791958911578332532004316362,0.04883428012140216806034406088040102,20.47741868036135632438405397352183,12265.11400405397598725264757060839,527602.652997249409577949,30943891.278397,30577564.01481833853323572727503671,1603670609,11128728,0
30,0x318be2aa088ffb991e3f6e61afb276744e36f4ae,TGX,USDT,9772847.463147613746136502,2841821.170794,5.247927181525903583,11818.04908175870859734957440944668,5675204.62276332885833220052613681,3.438938228620872999060503458331954,0.2907874272580443506440354741236913,11818.04908175870859734957440944668,23742430.530461016056085716,6373851.838687,6363111.865572473188960277032175346,1603624063,11125218,0
31,0x8878df9e1a7c87dcbf6d3999d997f262c05d8c70,LRC,WETH,14918664.553936068306091822,5798.249082065726602235,270095.556813324835182032,11596.49816413145320447,5535195.075538495253851123384698324,2572.960275211398096594662006754902,0.0003886573802301858584240562711895129,11596.49816413145320447,425685382.622050997951615514,211142.745234083894196785,77997766.34794412173172410403494059,1589937895,10099868,0
32,0x81fbef4704776cc5bba0a5df3a90056d2c6900b3,WETH,renBTC,5731.027661247102192631,156.85948912,0.008520532561659136,11462.055322494204385262,5467614.738230773642667184204519507,36.53605971432671839771066570460854,0.0273702202103604117595318359416063,11462.055322494204385262,91275.649971679380224193,2936.82005143,33159566.54424298071550174037265453,1590768777,10161671,0
33,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,DAI,USDC,2632364.230824849395243271,2641467.586086,2.486951482177902386,11034.90111836101647668700773752436,5277565.863464281986270278938046728,0.9965536751959014117451386657257728,1.003458243032841270253275559385531,11034.90111836101647668700773752436,33842369.40752717677756043,34289809.892873,33013089.44117179867531597525045426,1589413139,10060832,0
34,0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,USDT,HEZ,2354942.36055,598140.132713486036215417,1.186577358955445398,9790.683833213592946486538964659787,4717959.903638635042148575592110005,3.937108098509812661496213134533111,0.2539935340811439616172974276578414,9759.595943486483519080244912081306,211202.437119,54273.050257362799284765,210482.6354543714979213905254129536,1605076561,11234719,0
35,0x43ae24960e5534731fc831386c07755a2dc33d47,SNX,WETH,455934.888578331077594362,4796.47624456484532897,36311.717846547558442847,9592.952489129690657939999999999998,4579073.570259839199078846997913169,95.05621738353782561040319920130377,0.01052009040045373784005203509605645,9592.952489129690657939999999999999,68204055.911488355462111382,842129.199221609392856622,300638598.836756753449068131337094,1589823518,10091387,0
36,0x8bd1661da98ebdd3bd080f0be4e6d9be8ce9858c,REN,WETH,5662995.25962141745860923,3990.533544539219166497,114466.719348017924424994,7981.067089078438332994,3818207.792545091024843919163553398,1419.107293903305579235315495909948,0.0007046683533346263656487806993547585,7981.067089078438332994,632846034.225962401320781914,494802.406037843794738167,178426780.3704262238603282703238335,1589836477,10092334,0
37,0x6c8b0dee9e90ea9f790da5daf6f5b20d23b39689,ORN,WETH,1082806.43653599,3934.194825345993676351,0.61501512849843496,7868.389650691987352702,3763571.83101696442904303971947278,275.2294903038418634515797894287173,0.003633331584112014162966058994492181,7868.389650691987352702000000000001,4927753.05686539,24194.373706923186161801,5710434.159839768702448399986798168,1601146721,10939955,0
38,0x2855d51a6c054e5e879bfce18e3a028ae5c190f7,zHEGIC,WETH,6819398.639616390762118607,3685.125472696412045761,155427.164403349800951407,7370.250945392824091522,3523716.047056097335871045452568945,1850.520067808336023999135970227678,0.0005403886277139108728505282333761386,7370.250945392824091522000000000002,35254882.856342008459366858,15007.621486340650258649,6494633.370978823792524957484122496,1603247299,11096757,0
39,0x1d6432aefeae2c0ff1393120541863822a4e6fa7,YFL,WETH,2631.523538186066015701,3564.36540290114920788,1024.888214082550969259,7128.73080580229841576,3402110.288612781179616551447961105,0.7382866908213692590092581719170285,1.354487372496808401780749191361356,7128.730805802298415759999999999998,561878.209471091797189601,485207.371405902757244453,157983229.8090843929222450103488122,1596805029,10612825,0
40,0x502700f282e6bfc2bb3b805893fadffacf688e7b,HEGIC,DAI,6622981.742773418115037602,1683460.126379813078719152,3098751.906259706047431798,7066.318475287607629645948246253592,3381051.060192893594835488083263976,3.934148269383588090226853195181084,0.2541846243524223935088360578004607,7060.09918097286305899457601461409,95814962.335666857439589876,18436199.120974274495471651,16206721.98101690907940318250695818,1602279800,11023696,0
41,0x30ee4e8e49d81312b93f41778f6446827a080ade,EDC,WETH,99932.077848122900891132,3505.69004157326612144,16215.633970184679711251,7011.38008314653224288,3343156.665810028569126141817916946,28.50567981283247750362623130749001,0.03508072800108515030451033126970635,7011.380083146532242879999999999999,4726012.242429621916009517,300519.720468886605629689,110804286.1301939068566032153370118,1601785716,10987224,0
42,0x1107b6081231d7f256269ad014bf92e041cb08df,YAX,WETH,157263.221769085768239468,3465.872776975375102989,19826.33088428432464211,6931.745553950750205977999999999999,3312345.77033848047499119991356894,45.37478202137802173967131978936985,0.02203867336550193809589618033156786,6931.745553950750205977999999999999,6241091.472075165010361535,111316.126413595270845362,43712068.15912719980058355152534748,1600400589,10883823,0
43,0x9f8d8df26d5ab71b492ddce9799f432e36c289df,WBTC,pBTC,185.83134787,184.894702408425153313,0.000883320366895134,6795.250989408541226185304184894535,3277669.885681470541644776002111899,1.005065831791685591731140802068605,0.9949597015126313054008630971245616,0,268.6566004,271.678986518699056546,0,1589831737,10091967,0
44,0x9b7dad79fc16106b47a3dab791f389c167e15eb0,OCEAN,WETH,2753789.5595183261626863,3314.580545454350305884,85153.073663837685490436,6629.161090908700611768,3172260.968280536003114873849458008,830.8108738811314624447162359671145,0.001203643369914625512135346666791249,6629.161090908700611768,104162833.547319352932784786,117510.679351014539321585,47476387.01732000824086742385820768,1601227221,10945890,0
45,0x8cab3e311702acb64e250926d77134fde604bd4d,USDC,DHT,1565469.468748,1893528.099609607738715145,1.687946281373716185,6533.276156092923951283403052738333,3126081.028775359545079970254820187,0.8267474187844140228659212387313222,1.209559264751407728305239626192237,6533.276156092923951283403052738334,10530999.704646,15054912.634341790850375679,10483997.72118500623838476070779956,1600340654,10879288,0
46,0x8ce44024c46545e5ab1d16c326ea157dad7b3c00,USDC,thrm,827.843443,67648.121148794784498956,0.00661257186929641,6615.810612501729003355482303452241,3029979.131547741331209373793974085,0.01223749350228256586048400809090629,81.71608016081705499352007309430365,3.604896029442754157238781130174453,3478874.813864,735150.046835975654739579,0,1601203305,10944143,0
47,0xc2b7888a8d7b62e2a518bbc79fbbd6b75da524b6,SAV3,WETH,7118786.414698905815965657,2851.894392465015228778,231.113344372643743249,5703.788784930030457556,2729007.855096787932969135745765546,2496.160598901361114637274081017708,0.0004006152490509350602988566269431798,5703.788784930030457556,69717591.70780712056185337,21619.612412865353491702,8429874.317258650327423792104071843,1605477623,11265057,0
48,0x23f7d99c169dee26b215edf806da8fa0706c4ecc,DEGO,WETH,1235593.418697201518737917,2828.270325038311120928,53474.376697393474978376,5656.540650076622241856000000000001,2704202.132545555737207820512556619,436.8724615036451457429684788382599,0.002288997563632552907607016973797146,5656.540650076622241855999999999999,26484968.692208933165418831,80041.520559055583881818,29372028.95937694297602140993377741,1599937177,10848917,0
49,0x6fad7d44640c5cd0120deec0301e8cf850becb68,CORE,cBTC,734.181597523166849477,155.98173748,0.0033716500107544,5660.709142335092394482883114312806,2701303.943118961435933374364523953,4.706843309892632242764013606754959,0.212456615646891162461907974281858,0,1573.565732858585361597,423.47553561,0,1603585907,11122379,0
50,0x33906431e44553411b8668543ffc20aaa24f75f9,WETH,CHAIN,2728.929004574870677384,118018230.729837211370610489,554768.088516998592234227,5457.858009149741354768,2602715.342448960716897783412860973,0.00002312294454593061861124955125978169,43247.08723898180571159046395628639,5457.858009149741354767999999999998,95593.485161777421505699,1070667201.111966669855208346,36776627.83630154801549652257831935,1598457613,10737056,0
51,0x84e34df6f8f85f15d24ec8e347d32f1184089a14,WETH,Yf-DAI,2671.236580996226558394,748.248524764284350747,968.695877702366526559,5342.473161992453116788,2555986.616575989380937819817591613,3.56998576353722591096339834340104,0.2801131618545101608154152560849385,5342.473161992453116787999999999998,130946.138709118526291425,143888.86028957520040439,32787558.00406263245700408692084699,1599027755,10780144,0
52,0x684b00a5773679f88598a19976fbeb25a68e9a5f,eXRD,USDC,6453742.351019645514555618,1228371.853778,2.776897552696044264,5249.422220329887722499982240319458,2511368.190165245748542046842535366,5.253899567277134321649103675576485,0.1903348145876827512399676249907017,5129.543339294152100499947955279575,17831823.957137119652718005,3667658.529334,3531483.321839844064597973946096071,1605118284,11237870,0
53,0x3da1313ae46132a397d90d95b1424a9a7e3e0fce,WETH,CRV,2563.096542888394745738,1443747.505504330830070445,18220.813230808945953738,5126.193085776789491476,2452712.985327715654322052129013656,0.001775308032129241443962551762797764,563.2825300748712843395979999125781,5126.193085776789491476000000000001,550194.246802962961238433,135628844.890877518183225883,198202102.0521134188960535167517191,1597357263,10654318,0
54,0xccdcbdf3ebd11cce6a55b477b1427c0a4e0e2829,DTA,WETH,314896.79388694,2607.56333303330358524,0.281899537180014519,5215.12666606660717048,2437522.837848687263714056727470888,120.7628554588661122078294897999086,0.008280691908122502550382682328440175,5215.126666066607170480000000000001,4314820.71270888,89347.787242623141286863,33542766.34014620158657119216796675,1602636624,11050666,0
55,0xe0cc5afc0ff2c76183416fb8d1a29f6799fb2cdf,XIO,WETH,5279674.660384887057014948,2526.568528714532383219,100994.165050696577168558,5053.137057429064766438,2411353.353547839741524075263210565,2089.662164465841779264257556422523,0.0004785462535546359070622785472213433,5053.137057429064766437999999999998,67275829.103515720628388526,71991.053272017847321795,23716855.85858515058898887648659288,1589826703,10091612,0
56,0x32d588fd4d0993378995306563a04af5fa162dec,WETH,SURF,2512.649641523004654376,4388081.986462973936611097,99295.454694612217084772,5025.299283046009308752,2404144.291513918221496231891970183,0.0005726077245763434562215965567694874,1746.396279826424297679051457902976,5025.299283046009308752000000000002,110742.658550230607982719,44539286.723575471556213935,43240093.30616754348560037102770366,1603954695,11150164,0
57,0x48598b64d88ab649e49e82f9e328eeee5011a8ff,DAI,zLOT,1172267.065252463620637596,785.360027146432035705,28662.246089484787854364,4914.327790855572598879790121552118,2351612.718848624340212746906445814,1492.649262417696171526954986705891,0.0006699497498697484060149992426941308,4914.327790855572598879790121552117,23703297.42936470668964266,32118.242021857973269072,23137982.29053906065197649462484037,1603581792,11122085,0
58,0xba65016890709dbc9491ca7bf5de395b8441dc8b,RSR,WETH,58264825.166999868325940951,2440.62262687707299299,246881.754066395340365054,4881.24525375414598598,2335530.268920694487255213320956933,23872.93493281806600483375395619113,0.00004188843989288063675639361462656869,4881.245253754145985980000000000001,9221224107.717711343775777854,333301.747030099753470784,109281581.6652482507934482577452616,1589939920,10100034,0
59,0x441f9e2c89a343cefb390a8954b3b562f8f91eca,ALPA,WETH,2791846.552359601157508056,2323.014870720266427232,78014.669625695665498311,4646.029741440532854464,2222666.076412405148850573365084192,1201.820353174911147061259371158109,0.0008320711139216840064843022583231338,4646.029741440532854464000000000001,20246550.193204263662452426,14939.097019404096782333,6353601.260797401802704102628262172,1604330112,11178430,0
60,0xff4eb4541ccb20587c78c8639dd89cbe2588a4d0,nUSDT,USDT,1216366.053104,1103358.205425,0.000001155578585939,4612.7030664108363604779498971102,2202801.111837605140145815609302225,1.102421722268762906454097347975047,0.907093882313947013974542012762541,4612.703066410836360477949897110199,282821.359618,256000.799677,86099.9648917353161168778799948338,1602069134,11008244,0
61,0x0d0d65e7a7db277d3e0f5e1676325e75f3340455,MTA,WETH,824823.652405682694398767,2283.459098856222610591,29528.300520802556914687,4566.918197712445221182,2185066.120973940778375621661371228,361.2167403474992105986300549811422,0.00276842097361815484261056215414372,4566.918197712445221182,48213516.948665387151630927,454887.539576627264342252,151914595.2206853239548291065622826,1595087268,10484349,0
62,0x12d4444f96c644385d8ab355f6ddf801315b6254,CVP,WETH,593719.533872963864378612,2247.768217129063241192,26813.766989794530661615,4495.536434258126482384,2145887.003357725544801110488650798,264.1373471466223878171387284870616,0.003785909152199143425355151692439516,4495.536434258126482384,22357403.660070339155171286,243755.404899679565333305,96257010.50641453431199180619038417,1598618953,10749252,0
63,0x460067f15e9b461a5f4c482e80217a2f45269385,USDC,USDx,1071878.821507,1081604.455023677902944719,1.068241788728932651,4472.769985560745517785807359720446,2142273.752201621801201844183268303,0.9910081421433633105670807842081799,1.009073444984204670965998340049522,4477.415914979889671776317160893117,2644553.81859,2664221.466925896464817816,2186610.06023102509166356859040521,1594923013,10472054,0
64,0x3b3d4eefdc603b232907a7f3d0ed1eea5c62b5f7,STAKE,WETH,121847.281402430217762514,2213.772719021156569096,11006.650463978841629187,4427.545438042313138192,2112969.349257756742676875297375514,55.04055604059765650927186961098598,0.01816842110501944567316171165162909,4427.545438042313138192,12850401.229921306148760352,485973.275124773350957969,177883702.0421753863424499835748616,1590116544,10113195,0
65,0x7cc34ea5d7103d01b76e0dccf1ddad9f376801e9,WETH,EURS,2138.20875609959392039,868050.62,0.000429107369025378,4276.41751219918784078,2058776.262057357640728021585435922,0.002463230492364136460601802231303055,405.9709406407312282361515118889831,4276.41751219918784078,2093.735920024792668502,723323.92,847884.3350547282069822678846173218,1589910361,10097778,0
66,0x75f89ffbe5c25161cbc7e97c988c9f391eaefaf9,WETH,wPE,2142.535049882254055789,2434.614934039328619826,2270.661900374786980726,4285.070099764508111578,2054350.126492344158184699532897316,0.8800303571322969944609749460769232,1.136324436873565365278720093172231,4285.070099764508111578,5089.380296918222626182,4798.364991653925020094,1830698.789891111019128558655319705,1600668185,10903997,0
67,0xc76225124f3caab07f609b1d147a31de43926cd6,SFI,WETH,6383.016206120535000927,2143.285070172991388018,3208.193559610582481079,4286.570140345982776036,2050730.225731006890662441181238502,2.978146162146009519217563589751835,0.3357793558659371862242506420436834,4286.570140345982776036000000000001,82648.901580525969137819,22856.479311453656178136,7701052.374484005115447451979696152,1605434469,11261731,0
68,0xb58645ac31c5c40f03ea4cc44885ffeff1d74851,CIBS,WETH,40694.383880122847090876,2132.386384332968028088,8149.399312351682120768,4264.772768665936056176,2038098.904715344949833699968271521,19.08396347824761640544243949913234,0.05240001643997198265252357146261312,4264.772768665936056176000000000001,528231.722307057665832488,71264.509300067120108519,25942244.04261582650005574799722629,1599035337,10780743,0
69,0x343fd171caf4f0287ae6b87d75a8964dc44516ab,PNK,WETH,10898256.862381983774256581,2106.954651272203798922,114219.849968998681745875,4213.909302544407597844,2016229.906620324011196772943851377,5172.516103183088984759038575928902,0.0001933295092855515652361701777824627,4213.909302544407597843999999999999,289466082.428643941151848148,62294.137436341224960488,15732593.85610435728956219892098827,1589830017,10091830,0
70,0xcffdded873554f362ac02f8fb1f02e5ada10516f,COMP,WETH,8037.222315256552055891,2018.348500641115140938,3145.621073895247292594,4036.697001282230281876,1929103.420803021649297394873375005,3.982078572012504872656537340438677,0.2511251302343362481059460295579289,4036.697001282230281876,1512469.885347392459698704,776655.68416550941926596,273553024.826468215099190028003338,1592246823,10272054,0
71,0xdbc57ba069a51daad73351eb427639198d669070,WAVES,USDN,182316.988300972901577155,894374.064212252097081421,403224.26690095587567816,3964.821431569116599795903759559218,1913375.471285018857057312563675512,0.2038486977611032199945861485785325,4.905599157527765238562642480359028,0,207925.043832676581805097,785319.497585928734082394,0,1603376074,11106486,0
72,0x4dc02e1bb2ec1ce4c50c351e6e06505e7b1dce8d,DIA,WETH,748603.658279484661012074,1970.010885690909514943,20846.658675497414919498,3940.021771381819029886,1880164.804511489200048827414146444,379.9997572180618753657724620199107,0.002631580628684856219349481697550865,3940.021771381819029886000000000001,73281615.90480095227686834,413766.408708019519130284,155422984.4261459042358750627692776,1596461544,10587065,0
73,0xb6c8e5f00117136571d260bfb1baff62ddfd9960,HOLY,WETH,1132698.379023727981003715,1936.460495708486900898,42651.767427414649251594,3872.920991416973801796,1853077.170920018175655421126506139,584.9323451389650355667133538957937,0.00170959942343832166661438595293038,3872.920991416973801796,33475364.058790348918302655,38643.366214749327122044,12948680.51793509870846023525807605,1601296250,10950971,0
74,0xd90a1ba0cbaaaabfdc6c814cdf1611306a26e1f8,WETH,SWAP,1925.256751746249540223,2797919.558377412446007739,54323.26207053278774884,3850.513503492499080446,1842355.8991707164523719115856261,0.0006881029677860920532032202780547967,1453.27087197052489441199549365303,3850.513503492499080446000000000001,580169.842889050060390561,603733212.321644001031337501,200672065.2061929581128550165196008,1594317633,10426750,0
75,0xf52cc785d5f3e7d6ff0ad4e665a929b84f69e7c5,HOE,WETH,1950.823312782677287038,1832.454888717670021755,1845.014892388647914635,3664.90977743534004351,1764469.690474909418642839359435887,1.064595546004322142077640071743535,0.9393238622434928999885802763402301,3664.909777435340043509999999999999,32254.943091089614615194,20666.078599100331082694,8783005.533114393120110302605264558,1604485682,11190134,0
76,0xffa98a091331df4600f87c9164cd27e8a5cd2405,POLS,WETH,3796203.510392705303361412,1848.484505466298093692,68074.054687727647839197,3696.969010932596187384,1764223.108640319221100987791499349,2053.684247374892792928880805194736,0.000486929770863385085039708929152358,3696.969010932596187384000000000001,208082336.929852120828619454,227682.025030330978059323,81701786.3904825288758472355332234,1601384289,10957548,0
